frequency_hz,vout_real_v,vout_imag_v
2.786121169,-11.2297617,49.03613472
2.818382931,-10.42366275,51.23999415
2.851018268,-9.523787024,53.49644672
2.884031503,-8.525441356,55.80374158
2.917427014,-7.423886179,58.15988197
2.951209227,-6.214346999,60.5626173
2.985382619,-4.892026526,63.00943567
3.01995172,-3.452117506,65.49755703
3.054921113,-1.889816196,68.02392692
3.090295433,-0.2003364764,70.58521085
3.126079367,1.621075449,73.17778948
3.16227766,3.579125795,75.79775455
3.19889511,5.678457428,78.44090559
3.235936569,7.923633634,81.10274759
3.273406949,10.31912147,83.77848952
3.311311215,12.86927477,86.46304384
3.349654392,15.57831681,89.15102703
3.388441561,18.45032283,91.83676107
3.427677865,21.48920227,94.5142761
3.467368505,24.69868095,97.17731406
3.50751874,28.08228331,99.81933349
3.548133892,31.64331449,102.4335154
3.589219346,35.38484275,105.0127704
3.630780548,39.30968189,107.5497466
3.672823005,43.42037412,110.0368394
3.715352291,47.71917308,112.4662014
3.758374043,52.20802747,114.829754
3.801893963,56.88856508,117.1192005
3.84591782,61.76207738,119.3260391
3.89045145,66.82950483,121.4415781
3.935500755,72.09142291,123.4569514
3.981071706,77.54802886,125.3631352
4.027170343,83.19912937,127.1509658
4.073802778,89.04412916,128.8111577
4.120975191,95.08202055,130.334323
4.168693835,101.3113741,131.7109915
4.216965034,107.7303302,132.9316313
4.265795188,114.3365923,133.98667
4.315190768,121.1274202,134.8665166
4.365158322,128.0996261,135.5615836
4.415704474,135.2495708,136.06231
4.466835922,142.5731614,136.359184
4.518559444,150.0658504,136.4427662
4.570881896,157.7226361,136.3037129
4.623810214,165.5380648,135.9327998
4.677351413,173.506233,135.3209447
4.73151259,181.6207925,134.4592313
4.786300923,189.8749557,133.338932
4.841723676,198.261503,131.9515308
4.897788194,206.7727903,130.2887455
4.954501908,215.4007595,128.3425496
5.011872336,224.1369485,126.105194
5.069907083,232.9725035,123.5692279
5.12861384,241.8981917,120.7275187
5.188000389,250.904416,117.5732715
5.248074602,259.9812299,114.1000483
5.308844442,269.1183536,110.301785
5.370317964,278.3051913,106.1728092
5.432503315,287.5308495,101.7078556
5.495408739,296.7841552,96.9020812
5.559042573,306.0536762,91.75107927
5.623413252,315.3277408,86.25089221
5.688529308,324.5944591,80.39802326
5.754399373,333.8417443,74.18944722
5.821032178,343.0573344,67.62261984
5.888436554,352.2288151,60.69548616
5.956621435,361.3436419,53.40648761
6.025595861,370.3891631,45.75456791
6.095368972,379.3526433,37.73917783
6.165950019,388.2212861,29.36027862
6.237348355,396.9822581,20.61834443
6.309573445,405.6227112,11.51436336
6.382634862,414.1298068,2.04983751
6.45654229,422.4907383,-7.773218274
6.531305526,430.6927541,-17.95227867
6.60693448,438.72318,-28.48431131
6.683439176,446.5694421,-39.36578131
6.760829754,454.2190879,-50.59265679
6.839116473,461.6598086,-62.16041546
6.918309709,468.8794595,-74.06405219
6.99841996,475.8660808,-86.29808751
7.079457844,482.6079178,-98.856577
7.161434102,489.0934396,-111.7331216
7.244359601,495.3113587,-124.9208788
7.328245331,501.2506484,-138.4125742
7.413102413,506.9005605,-152.2005147
7.498942093,512.2506418,-166.2766013
7.58577575,517.2907503,-180.6323435
7.673614894,522.0110701,-195.2588734
7.762471166,526.4021259,-210.1469614
7.852356346,530.4547964,-225.2870316
7.943282347,534.1603273,-240.6691779
8.035261222,537.5103432,-256.2831805
8.128305162,540.4968584,-272.1185232
8.222426499,543.1122876,-288.1644104
8.317637711,545.349455,-304.4097848
8.413951416,547.2016032,-320.8433449
8.511380382,548.6624003,-337.4535639
8.609937522,549.7259478,-354.2287068
8.7096359,550.3867857,-371.1568499
8.81048873,550.6398982,-388.2258983
8.912509381,550.4807181,-405.4236051
9.015711376,549.9051302,-422.7375894
9.120108394,548.9094743,-440.1553554
9.225714272,547.490547,-457.6643104
9.332543008,545.645603,-475.2517835
9.440608763,543.3723556,-492.9050438
9.54992586,540.6689761,-510.6113183
9.66050879,537.5340931,-528.3578104
9.77237221,533.9667904,-546.1317174
9.885530947,529.9666048,-563.9202479
10,525.5335227,-581.7106395
10.11579454,520.6679762,-599.4901753
10.23292992,515.3708387,-617.2462013
10.35142167,509.64342,-634.9661423
10.47128548,503.48746,-652.637518
10.59253725,496.9051227,-670.2479592
10.71519305,489.8989893,-687.7852224
10.83926914,482.4720504,-705.2372052
10.96478196,474.6276985,-722.5919606
11.09174815,466.3697189,-739.8377113
11.22018454,457.702281,-756.9628629
11.35010816,448.629929,-773.9560174
11.48153621,439.1575715,-790.8059856
11.61448614,429.2904715,-807.5017994
11.74897555,419.0342357,-824.0327233
11.88502227,408.3948031,-840.3882657
12.02264435,397.3784338,-856.5581894
12.16186001,385.9916971,-872.5325216
12.30268771,374.2414596,-888.3015636
12.44514612,362.1348723,-903.8558994
12.58925412,349.6793589,-919.1864044
12.73503081,336.8826019,-934.2842532
12.88249552,323.7525304,-949.1409264
13.03166778,310.2973066,-963.7482181
13.18256739,296.5253123,-978.098241
13.33521432,282.4451355,-992.1834327
13.48962883,268.0655567,-1005.99656
13.64583137,253.3955356,-1019.530725
13.80384265,238.444197,-1032.779364
13.96368361,223.2208169,-1045.736258
14.12537545,207.7348093,-1058.395528
14.28893959,191.9957119,-1070.751644
14.45439771,176.0131728,-1082.79942
14.62177174,159.7969366,-1094.534018
14.79108388,143.3568311,-1105.95095
14.96235656,126.7027536,-1117.046073
15.13561248,109.8446579,-1127.815595
15.31087462,92.79254087,-1138.256066
15.48816619,75.55642987,-1148.364384
15.6675107,58.14636966,-1158.137785
15.84893192,40.57241004,-1167.573848
16.03245391,22.84459356,-1176.670486
16.21810097,4.972943407,-1185.425943
16.40589773,-13.03254827,-1193.838795
16.59586907,-31.16193187,-1201.907938
16.78804018,-49.40531151,-1209.632589
16.98243652,-67.75285583,-1217.012277
17.17908387,-86.19480852,-1224.04684
17.37800829,-104.7214985,-1230.736415
17.57923614,-123.3233496,-1237.081438
17.7827941,-141.9908901,-1243.082631
17.98870915,-160.7147618,-1248.740997
18.19700859,-179.4857285,-1254.057815
18.40772001,-198.2946846,-1259.03463
18.62087137,-217.1326624,-1263.673245
18.83649089,-235.99084,-1267.975716
19.05460718,-254.8605484,-1271.944338
19.27524913,-273.7332775,-1275.581645
19.498446,-292.6006832,-1278.890394
19.72422736,-311.4545922,-1281.87356
19.95262315,-330.2870083,-1284.534325
20.18366364,-349.0901165,-1286.876075
20.41737945,-367.8562883,-1288.902382
20.65380156,-386.578085,-1290.617002
20.89296131,-405.2482623,-1292.023865
21.1348904,-423.8597727,-1293.127063
21.3796209,-442.4057692,-1293.930844
21.62718524,-460.8796072,-1294.439602
21.87761624,-479.274847,-1294.657868
22.1309471,-497.5852554,-1294.590301
22.38721139,-515.8048069,-1294.24168
22.64644308,-533.9276852,-1293.616894
22.90867653,-551.9482834,-1292.720934
23.1739465,-569.8612046,-1291.558887
23.44228815,-587.6612618,-1290.135923
23.71373706,-605.3434774,-1288.457289
23.98832919,-622.903083,-1286.528303
24.26610095,-640.3355183,-1284.354342
24.54708916,-657.6364297,-1281.940839
24.83133105,-674.801669,-1279.293269
25.11886432,-691.8272919,-1276.41715
25.40972706,-708.7095554,-1273.318028
25.70395783,-725.4449166,-1270.001474
26.00159563,-742.0300291,-1266.473079
26.30267992,-758.4617415,-1262.738442
26.6072506,-774.7370939,-1258.803168
26.91534804,-790.8533149,-1254.67286
27.22701308,-806.8078191,-1250.353115
27.54228703,-822.5982028,-1245.849515
27.86121169,-838.2222417,-1241.167627
28.18382931,-853.6778862,-1236.31299
28.51018268,-868.9632585,-1231.291118
28.84031503,-884.0766487,-1226.10749
29.17427014,-899.0165103,-1220.767547
29.51209227,-913.781457,-1215.276688
29.85382619,-928.3702584,-1209.640267
30.1995172,-942.7818357,-1203.863586
30.54921113,-957.0152575,-1197.951894
30.90295433,-971.0697362,-1191.910383
31.26079367,-984.944623,-1185.744185
31.6227766,-998.6394041,-1179.458368
31.9889511,-1012.153697,-1173.057934
32.35936569,-1025.487244,-1166.547816
32.73406949,-1038.63991,-1159.932876
33.11311215,-1051.611681,-1153.217904
33.49654392,-1064.402651,-1146.407613
33.88441561,-1077.013027,-1139.506639
34.27677865,-1089.443122,-1132.51954
34.67368505,-1101.693346,-1125.450794
35.0751874,-1113.764211,-1118.304796
35.48133892,-1125.656318,-1111.085859
35.89219346,-1137.370359,-1103.798213
36.30780548,-1148.90711,-1096.446003
36.72823005,-1160.267429,-1089.033288
37.15352291,-1171.452249,-1081.564043
37.58374043,-1182.46258,-1074.042155
38.01893963,-1193.2995,-1066.471425
38.4591782,-1203.964151,-1058.855567
38.9045145,-1214.457741,-1051.19821
39.35500755,-1224.781536,-1043.502895
39.81071706,-1234.936857,-1035.773075
40.27170343,-1244.925079,-1028.01212
40.73802778,-1254.747625,-1020.223311
41.20975191,-1264.405964,-1012.409845
41.68693835,-1273.901609,-1004.574833
42.16965034,-1283.236112,-996.7213042
42.65795188,-1292.411064,-988.8522009
43.15190768,-1301.428089,-980.970384
43.65158322,-1310.288843,-973.0786319
44.15704474,-1318.99501,-965.1796418
44.66835922,-1327.548303,-957.2760303
45.18559444,-1335.950457,-949.3703347
45.70881896,-1344.203231,-941.4650138
46.23810214,-1352.308399,-933.5624491
46.77351413,-1360.267758,-925.6649458
47.3151259,-1368.083116,-917.774734
47.86300923,-1375.756295,-909.8939697
48.41723676,-1383.289129,-902.0247362
48.97788194,-1390.68346,-894.1690453
49.54501908,-1397.941139,-886.3288385
50.11872336,-1405.064022,-878.505988
50.69907083,-1412.053967,-870.7022984
51.2861384,-1418.912838,-862.9195079
51.88000389,-1425.642497,-855.1592892
52.48074602,-1432.244807,-847.4232515
53.08844442,-1438.721629,-839.7129411
53.70317964,-1445.074821,-832.0298431
54.32503315,-1451.306234,-824.375383
54.95408739,-1457.417718,-816.7509272
55.59042573,-1463.411112,-809.1577852
56.23413252,-1469.28825,-801.5972103
56.88529308,-1475.050955,-794.0704013
57.54399373,-1480.701042,-786.5785036
58.21032178,-1486.240314,-779.1226106
58.88436554,-1491.670565,-771.7037648
59.56621435,-1496.993572,-764.3229593
60.25595861,-1502.211104,-756.9811392
60.95368972,-1507.324913,-749.6792022
61.65950019,-1512.336739,-742.4180007
62.37348355,-1517.248304,-735.1983424
63.09573445,-1522.061317,-728.0209918
63.82634862,-1526.777471,-720.8866713
64.5654229,-1531.398441,-713.7960624
65.31305526,-1535.925885,-706.7498069
66.0693448,-1540.361445,-699.7485079
66.83439176,-1544.706744,-692.7927313
67.60829754,-1548.963388,-685.8830063
68.39116473,-1553.132965,-679.0198272
69.18309709,-1557.217041,-672.2036538
69.9841996,-1561.217167,-665.4349129
70.79457844,-1565.134874,-658.7139992
71.61434102,-1568.971672,-652.0412763
72.44359601,-1572.729053,-645.4170777
73.28245331,-1576.408488,-638.8417077
74.13102413,-1580.011431,-632.3154426
74.98942093,-1583.539314,-625.8385312
75.8577575,-1586.99355,-619.4111961
76.73614894,-1590.37553,-613.0336344
77.62471166,-1593.686629,-606.7060188
78.52356346,-1596.928198,-600.4284981
79.43282347,-1600.101571,-594.2011983
80.35261222,-1603.208061,-588.0242232
81.28305162,-1606.24896,-581.8976554
82.22426499,-1609.225543,-575.821557
83.17637711,-1612.139061,-569.7959704
84.13951416,-1614.99075,-563.8209188
85.11380382,-1617.781823,-557.8964072
86.09937522,-1620.513474,-552.0224231
87.096359,-1623.186879,-546.1989368
88.1048873,-1625.803195,-540.4259026
89.12509381,-1628.363557,-534.703259
90.15711376,-1630.869084,-529.0309295
91.20108394,-1633.320875,-523.4088234
92.25714272,-1635.72001,-517.836836
93.32543008,-1638.06755,-512.3148495
94.40608763,-1640.36454,-506.8427334
95.4992586,-1642.612005,-501.4203449
96.6050879,-1644.810951,-496.04753
97.7237221,-1646.962369,-490.7241233
98.85530947,-1649.06723,-485.4499489
100,-1651.126489,-480.2248208
101.1579454,-1653.141083,-475.0485434
102.3292992,-1655.111932,-469.9209119
103.5142167,-1657.03994,-464.8417127
104.7128548,-1658.925994,-459.8107241
105.9253725,-1660.770964,-454.8277161
107.1519305,-1662.575705,-449.8924516
108.3926914,-1664.341054,-445.0046861
109.6478196,-1666.067835,-440.1641686
110.9174815,-1667.756854,-435.3706415
112.2018454,-1669.408904,-430.6238413
113.5010816,-1671.02476,-425.9234988
114.8153621,-1672.605186,-421.2693393
116.1448614,-1674.150927,-416.6610833
117.4897555,-1675.662717,-412.0984463
118.8502227,-1677.141275,-407.5811396
120.2264435,-1678.587304,-403.1088701
121.6186001,-1680.001496,-398.681341
123.0268771,-1681.384528,-394.2982519
124.4514612,-1682.737063,-389.9592989
125.8925412,-1684.059753,-385.6641751
127.3503081,-1685.353235,-381.4125706
128.8249552,-1686.618134,-377.2041731
130.3166778,-1687.855063,-373.0386675
131.8256739,-1689.064623,-368.915737
133.3521432,-1690.247401,-364.8350623
134.8962883,-1691.403973,-360.7963227
136.4583137,-1692.534906,-356.7991956
138.0384265,-1693.640751,-352.8433571
139.6368361,-1694.722052,-348.9284822
141.2537545,-1695.779338,-345.0542445
142.8893959,-1696.81313,-341.220317
144.5439771,-1697.823938,-337.4263717
146.2177174,-1698.81226,-333.6720802
147.9108388,-1699.778585,-329.9571134
149.6235656,-1700.723391,-326.2811422
151.3561248,-1701.647147,-322.643837
153.1087462,-1702.550312,-319.0448684
154.8816619,-1703.433336,-315.4839068
156.675107,-1704.296658,-311.960623
158.4893192,-1705.140709,-308.474688
160.3245391,-1705.965911,-305.0257732
162.1810097,-1706.772676,-301.6135506
164.0589773,-1707.561409,-298.2376927
165.9586907,-1708.332506,-294.8978727
167.8804018,-1709.086354,-291.5937647
169.8243652,-1709.823332,-288.3250435
171.7908387,-1710.543811,-285.0913849
173.7800829,-1711.248154,-281.892466
175.7923614,-1711.936717,-278.7279646
177.827941,-1712.609848,-275.59756
179.8870915,-1713.267888,-272.5009325
181.9700859,-1713.911169,-269.437764
184.0772001,-1714.540018,-266.4077375
186.2087137,-1715.154753,-263.4105377
188.3649089,-1715.755688,-260.4458504
190.5460718,-1716.343128,-257.5133634
192.7524913,-1716.917371,-254.6127658
194.98446,-1717.47871,-251.7437483
197.2422736,-1718.027432,-248.9060036
199.5262315,-1718.563817,-246.0992257
201.8366364,-1719.088138,-243.3231106
204.1737945,-1719.600663,-240.5773562
206.5380156,-1720.101656,-237.861662
208.9296131,-1720.591372,-235.1757295
211.348904,-1721.070062,-232.519262
213.796209,-1721.537973,-229.8919648
216.2718524,-1721.995343,-227.2935451
218.7761624,-1722.442409,-224.7237122
221.309471,-1722.8794,-222.1821772
223.8721139,-1723.30654,-219.6686534
226.4644308,-1723.72405,-217.182856
229.0867653,-1724.132145,-214.7245024
231.739465,-1724.531034,-212.2933118
234.4228815,-1724.920925,-209.8890058
237.1373706,-1725.302018,-207.511308
239.8832919,-1725.674509,-205.159944
242.6610095,-1726.038592,-202.8346416
245.4708916,-1726.394454,-200.5351308
248.3133105,-1726.742281,-198.2611436
251.1886432,-1727.08225,-196.0124142
254.0972706,-1727.41454,-193.7886791
257.0395783,-1727.739322,-191.5896767
260.0159563,-1728.056765,-189.4151477
263.0267992,-1728.367032,-187.2648351
266.072506,-1728.670286,-185.1384837
269.1534804,-1728.966683,-183.0358408
272.2701308,-1729.256378,-180.9566557
275.4228703,-1729.539521,-178.90068
278.6121169,-1729.81626,-176.8676674
281.8382931,-1730.086738,-174.8573736
285.1018268,-1730.351096,-172.8695567
288.4031503,-1730.609472,-170.9039769
291.7427014,-1730.862001,-168.9603964
295.1209227,-1731.108813,-167.0385798
298.5382619,-1731.350038,-165.1382936
301.995172,-1731.585802,-163.2593065
305.4921113,-1731.816227,-161.4013895
309.0295433,-1732.041434,-159.5643156
312.6079367,-1732.26154,-157.7478597
316.227766,-1732.47666,-155.9517992
319.889511,-1732.686907,-154.1759133
323.5936569,-1732.89239,-152.4199835
327.3406949,-1733.093218,-150.6837932
331.1311215,-1733.289494,-148.9671279
334.9654392,-1733.481322,-147.2697753
338.8441561,-1733.668803,-145.5915251
342.7677865,-1733.852033,-143.9321688
346.7368505,-1734.031109,-142.2915002
350.751874,-1734.206126,-140.6693151
354.8133892,-1734.377174,-139.0654112
358.9219346,-1734.544343,-137.4795882
363.0780548,-1734.707721,-135.9116479
367.2823005,-1734.867394,-134.3613938
371.5352291,-1735.023445,-132.8286318
375.8374043,-1735.175956,-131.3131692
380.1893963,-1735.325007,-129.8148157
384.591782,-1735.470677,-128.3333827
389.045145,-1735.613041,-126.8686834
393.5500755,-1735.752176,-125.4205332
398.1071706,-1735.888152,-123.9887491
402.7170343,-1736.021043,-122.5731501
407.3802778,-1736.150918,-121.1735569
412.0975191,-1736.277845,-119.7897923
416.8693835,-1736.401891,-118.4216807
421.6965034,-1736.523121,-117.0690484
426.5795188,-1736.641599,-115.7317234
431.5190768,-1736.757388,-114.4095356
436.5158322,-1736.870547,-113.1023167
441.5704474,-1736.981137,-111.8099
446.6835922,-1737.089216,-110.5321205
451.8559444,-1737.19484,-109.2688152
457.0881896,-1737.298066,-108.0198225
462.3810214,-1737.398947,-106.7849828
467.7351413,-1737.497538,-105.5641379
473.151259,-1737.593889,-104.3571313
478.6300923,-1737.688051,-103.1638084
484.1723676,-1737.780075,-101.984016
489.7788194,-1737.870008,-100.8176026
495.4501908,-1737.957898,-99.66441825
501.1872336,-1738.043791,-98.52431468
506.9907083,-1738.127733,-97.39714517
512.861384,-1738.209768,-96.28276456
518.8000389,-1738.289938,-95.18102922
524.8074602,-1738.368287,-94.0917971
530.8844442,-1738.444856,-93.01492764
537.0317964,-1738.519685,-91.95028181
543.2503315,-1738.592813,-90.89772205
549.5408739,-1738.664279,-89.8571123
555.9042573,-1738.734121,-88.82831798
562.3413252,-1738.802376,-87.81120593
568.8529308,-1738.86908,-86.80564445
575.4399373,-1738.934267,-85.81150326
582.1032178,-1738.997973,-84.82865349
588.8436554,-1739.06023,-83.85696768
595.6621435,-1739.121073,-82.89631975
602.5595861,-1739.180532,-81.94658497
609.5368972,-1739.238639,-81.00764
616.5950019,-1739.295426,-80.07936283
623.7348355,-1739.350922,-79.16163277
630.9573445,-1739.405155,-78.25433046
638.2634862,-1739.458156,-77.35733786
645.654229,-1739.509952,-76.47053818
653.1305526,-1739.56057,-75.59381596
660.693448,-1739.610038,-74.72705696
668.3439176,-1739.65838,-73.87014822
676.0829754,-1739.705623,-73.02297802
683.9116473,-1739.751792,-72.18543585
691.8309709,-1739.796911,-71.35741243
699.841996,-1739.841004,-70.53879969
707.9457844,-1739.884095,-69.72949074
716.1434102,-1739.926205,-68.92937986
724.4359601,-1739.967358,-68.13836251
732.8245331,-1740.007575,-67.35633529
741.3102413,-1740.046877,-66.58319597
749.8942093,-1740.085285,-65.81884342
758.577575,-1740.12282,-65.06317764
767.3614894,-1740.159501,-64.31609975
776.2471166,-1740.195348,-63.57751193
785.2356346,-1740.23038,-62.84731749
794.3282347,-1740.264614,-62.12542078
803.5261222,-1740.29807,-61.41172721
812.8305162,-1740.330765,-60.70614327
822.2426499,-1740.362717,-60.00857645
831.7637711,-1740.393941,-59.31893529
841.3951416,-1740.424455,-58.63712935
851.1380382,-1740.454276,-57.96306918
860.9937522,-1740.483417,-57.29666634
870.96359,-1740.511896,-56.63783337
881.048873,-1740.539727,-55.98648377
891.2509381,-1740.566925,-55.34253203
901.5711376,-1740.593504,-54.70589357
912.0108394,-1740.619479,-54.07648476
922.5714272,-1740.644862,-53.45422291
933.2543008,-1740.669668,-52.83902624
944.0608763,-1740.69391,-52.23081389
954.992586,-1740.7176,-51.62950591
966.050879,-1740.740751,-51.03502323
977.237221,-1740.763375,-50.44728766
988.5530947,-1740.785485,-49.86622189
1000,-1740.807092,-49.29174949
1011.579454,-1740.828207,-48.72379486
1023.292992,-1740.848841,-48.16228325
1035.142167,-1740.869007,-47.60714076
1047.128548,-1740.888713,-47.0582943
1059.253725,-1740.907971,-46.5156716
1071.519305,-1740.92679,-45.97920122
1083.926914,-1740.945182,-45.44881248
1096.478196,-1740.963155,-44.92443553
1109.174815,-1740.980719,-44.40600128
1122.018454,-1740.997883,-43.89344142
1135.010816,-1741.014657,-43.3866884
1148.153621,-1741.031049,-42.88567544
1161.448614,-1741.047068,-42.39033648
1174.897555,-1741.062723,-41.90060624
1188.502227,-1741.078021,-41.41642013
1202.264435,-1741.092971,-40.93771431
1216.186001,-1741.107581,-40.46442564
1230.268771,-1741.121859,-39.99649171
1244.514612,-1741.135811,-39.53385079
1258.925412,-1741.149446,-39.07644184
1273.503081,-1741.162771,-38.6242045
1288.249552,-1741.175793,-38.17707912
1303.166778,-1741.188518,-37.73500667
1318.256739,-1741.200953,-37.29792881
1333.521432,-1741.213106,-36.86578786
1348.962883,-1741.224982,-36.43852677
1364.583137,-1741.236588,-36.01608912
1380.384265,-1741.247929,-35.59841915
1396.368361,-1741.259013,-35.1854617
1412.537545,-1741.269844,-34.77716225
1428.893959,-1741.280428,-34.37346686
1445.439771,-1741.290772,-33.97432222
1462.177174,-1741.300881,-33.57967561
1479.108388,-1741.310759,-33.18947489
1496.235656,-1741.320412,-32.80366851
1513.561248,-1741.329846,-32.42220551
1531.087462,-1741.339065,-32.04503548
1548.816619,-1741.348074,-31.67210859
1566.75107,-1741.356878,-31.30337554
1584.893192,-1741.365482,-30.93878761
1603.245391,-1741.37389,-30.57829661
1621.810097,-1741.382106,-30.2218549
1640.589773,-1741.390136,-29.86941536
1659.586907,-1741.397982,-29.5209314
1678.804018,-1741.40565,-29.17635695
1698.243652,-1741.413144,-28.83564645
1717.908387,-1741.420467,-28.49875486
1737.800829,-1741.427623,-28.16563763
1757.923614,-1741.434616,-27.83625071
1778.27941,-1741.44145,-27.51055055
1798.870915,-1741.448129,-27.18849407
1819.700859,-1741.454655,-26.87003869
1840.772001,-1741.461033,-26.55514227
1862.087137,-1741.467266,-26.24376318
1883.649089,-1741.473356,-25.93586022
1905.460718,-1741.479309,-25.63139266
1927.524913,-1741.485125,-25.33032024
1949.8446,-1741.490809,-25.03260311
1972.422736,-1741.496364,-24.7382019
1995.262315,-1741.501792,-24.44707764
2018.366364,-1741.507097,-24.15919184
2041.737945,-1741.512281,-23.87450638
2065.380156,-1741.517347,-23.59298361
2089.296131,-1741.522297,-23.31458627
2113.48904,-1741.527135,-23.03927751
2137.96209,-1741.531862,-22.76702092
2162.718524,-1741.536482,-22.49778045
2187.761624,-1741.540997,-22.23152048
2213.09471,-1741.545409,-21.96820576
2238.721139,-1741.54972,-21.70780144
2264.644308,-1741.553933,-21.45027306
2290.867653,-1741.558051,-21.19558653
2317.39465,-1741.562074,-20.94370814
2344.228815,-1741.566006,-20.69460454
2371.373706,-1741.569848,-20.44824277
2398.832919,-1741.573603,-20.2045902
2426.610095,-1741.577272,-19.96361458
2454.708916,-1741.580857,-19.72528401
2483.133105,-1741.584361,-19.48956694
2511.886432,-1741.587785,-19.25643216
2540.972706,-1741.591131,-19.02584879
2570.395783,-1741.594401,-18.79778633
2600.159563,-1741.597596,-18.57221455
2630.267992,-1741.600719,-18.34910361
2660.72506,-1741.60377,-18.12842395
2691.534804,-1741.606752,-17.91014635
2722.701308,-1741.609666,-17.69424191
2754.228703,-1741.612513,-17.48068204
2786.121169,-1741.615295,-17.26943847
2818.382931,-1741.618014,-17.0604832
2851.018268,-1741.620671,-16.85378858
2884.031503,-1741.623268,-16.64932723
2917.427014,-1741.625805,-16.44707207
2951.209227,-1741.628284,-16.24699631
2985.382619,-1741.630707,-16.04907346
3019.95172,-1741.633075,-15.85327731
3054.921113,-1741.635388,-15.65958191
3090.295433,-1741.637649,-15.46796162
3126.079367,-1741.639858,-15.27839106
3162.27766,-1741.642017,-15.09084511
3198.89511,-1741.644126,-14.90529894
3235.936569,-1741.646188,-14.72172797
3273.406949,-1741.648202,-14.54010788
3311.311215,-1741.65017,-14.36041462
3349.654392,-1741.652094,-14.18262437
3388.441561,-1741.653973,-14.0067136
3427.677865,-1741.655809,-13.832659
3467.368505,-1741.657604,-13.66043751
3507.51874,-1741.659357,-13.49002631
3548.133892,-1741.661071,-13.32140284
3589.219346,-1741.662745,-13.15454475
3630.780548,-1741.664381,-12.98942994
3672.823005,-1741.665979,-12.82603653
